id,nationaldex_id,name,type1,type2,sprite_url,created_at,updated_at
24,18.001,pidgeot-mega,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pidgeot-mega.png,,
25,19.0,rattata,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rattata.png,,
26,19.001,rattata-alola,Dark,Normal,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rattata-alola.png,,
27,20.0,raticate,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/raticate.png,,
28,20.001,raticate-alola,Dark,Normal,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/raticate-alola.png,,
29,21.0,spearow,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/spearow.png,,
30,22.0,fearow,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/fearow.png,,
31,23.0,ekans,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ekans.png,,
32,24.0,arbok,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/arbok.png,,
33,25.0,pikachu,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pikachu.png,,
34,26.0,raichu,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/raichu.png,,
35,26.001,raichu-alola,Electric,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/raichu-alola.png,,
36,27.0,sandshrew,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sandshrew.png,,
37,27.001,sandshrew-alola,Ice,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sandshrew-alola.png,,
38,28.0,sandslash,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sandslash.png,,
39,28.001,sandslash-alola,Ice,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sandslash-alola.png,,
40,29.0,nidoran-f,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/nidoran-f.png,,
41,30.0,nidorina,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/nidorina.png,,
42,31.0,nidoqueen,Poison,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/nidoqueen.png,,
43,32.0,nidoran-m,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/nidoran-m.png,,
44,33.0,nidorino,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/nidorino.png,,
45,34.0,nidoking,Poison,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/nidoking.png,,
46,35.0,clefairy,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/clefairy.png,,
47,36.0,clefable,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/clefable.png,,
48,37.0,vulpix,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vulpix.png,,
49,37.001,vulpix-alola,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vulpix-alola.png,,
50,38.0,ninetales,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ninetales.png,,
51,38.001,ninetales-alola,Ice,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ninetales-alola.png,,
52,39.0,jigglypuff,Normal,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/jigglypuff.png,,
53,40.0,wigglytuff,Normal,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wigglytuff.png,,
54,41.0,zubat,Poison,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zubat.png,,
55,42.0,golbat,Poison,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/golbat.png,,
56,43.0,oddish,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/oddish.png,,
57,44.0,gloom,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gloom.png,,
58,45.0,vileplume,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vileplume.png,,
59,46.0,paras,Bug,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/paras.png,,
60,47.0,parasect,Bug,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/parasect.png,,
61,48.0,venonat,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/venonat.png,,
62,49.0,venomoth,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/venomoth.png,,
63,50.0,diglett,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/diglett.png,,
64,50.001,diglett-alola,Ground,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/diglett-alola.png,,
65,51.0,dugtrio,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dugtrio.png,,
66,51.001,dugtrio-alola,Ground,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dugtrio-alola.png,,
67,52.0,meowth,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/meowth.png,,
68,52.001,meowth-alola,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/meowth-alola.png,,
69,52.002,meowth-galar,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/meowth-galar.png,,
70,53.0,persian,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/persian.png,,
71,53.001,persian-alola,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/persian-alola.png,,
72,54.0,psyduck,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/psyduck.png,,
73,55.0,golduck,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/golduck.png,,
74,56.0,mankey,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mankey.png,,
75,57.0,primeape,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/primeape.png,,
76,58.0,growlithe,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/growlithe.png,,
77,58.001,growlithe-hisui,Fire,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/growlithe-hisui.png,,
78,59.0,arcanine,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/arcanine.png,,
79,59.001,arcanine-hisui,Fire,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/arcanine-hisui.png,,
80,60.0,poliwag,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/poliwag.png,,
81,61.0,poliwhirl,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/poliwhirl.png,,
82,62.0,poliwrath,Water,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/poliwrath.png,,
83,63.0,abra,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/abra.png,,
84,64.0,kadabra,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kadabra.png,,
85,65.0,alakazam,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/alakazam.png,,
86,65.001,alakazam-mega,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/alakazam-mega.png,,
87,66.0,machop,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/machop.png,,
88,67.0,machoke,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/machoke.png,,
89,68.0,machamp,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/machamp.png,,
90,69.0,bellsprout,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bellsprout.png,,
91,70.0,weepinbell,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/weepinbell.png,,
92,71.0,victreebel,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/victreebel.png,,
93,72.0,tentacool,Water,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tentacool.png,,
94,73.0,tentacruel,Water,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tentacruel.png,,
95,74.0,geodude,Rock,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/geodude.png,,
96,74.001,geodude-alola,Rock,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/geodude-alola.png,,
97,75.0,graveler,Rock,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/graveler.png,,
98,75.001,graveler-alola,Rock,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/graveler-alola.png,,
99,76.0,golem,Rock,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/golem.png,,
100,76.001,golem-alola,Rock,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/golem-alola.png,,
101,77.0,ponyta,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ponyta.png,,
102,77.001,ponyta-galar,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ponyta-galar.png,,
103,78.0,rapidash,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rapidash.png,,
104,78.001,rapidash-galar,Psychic,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rapidash-galar.png,,
105,79.0,slowpoke,Water,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/slowpoke.png,,
106,79.001,slowpoke-galar,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/slowpoke-galar.png,,
107,80.0,slowbro,Water,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/slowbro.png,,
108,80.001,slowbro-galar,Poison,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/slowbro-galar.png,,
109,80.002,slowbro-mega,Water,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/slowbro-mega.png,,
110,81.0,magnemite,Electric,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magnemite.png,,
111,82.0,magneton,Electric,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magneton.png,,
112,83.0,farfetchd,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/farfetchd.png,,
113,83.001,farfetchd-galar,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/farfetchd-galar.png,,
114,84.0,doduo,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/doduo.png,,
115,85.0,dodrio,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dodrio.png,,
116,86.0,seel,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/seel.png,,
117,87.0,dewgong,Water,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dewgong.png,,
118,88.0,grimer,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/grimer.png,,
119,88.001,grimer-alola,Poison,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/grimer-alola.png,,
120,89.0,muk,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/muk.png,,
121,89.001,muk-alola,Poison,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/muk-alola.png,,
122,90.0,shellder,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/shellder.png,,
123,91.0,cloyster,Water,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cloyster.png,,
124,92.0,gastly,Ghost,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gastly.png,,
125,93.0,haunter,Ghost,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/haunter.png,,
126,94.0,gengar,Ghost,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gengar.png,,
127,94.001,gengar-mega,Ghost,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gengar-mega.png,,
128,95.0,onix,Rock,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/onix.png,,
129,96.0,drowzee,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drowzee.png,,
130,97.0,hypno,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hypno.png,,
131,98.0,krabby,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/krabby.png,,
132,99.0,kingler,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kingler.png,,
133,100.0,voltorb,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/voltorb.png,,
134,100.001,voltorb-hisui,Electric,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/voltorb-hisui.png,,
135,101.0,electrode,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/electrode.png,,
136,101.001,electrode-hisui,Electric,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/electrode-hisui.png,,
137,102.0,exeggcute,Grass,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/exeggcute.png,,
138,103.0,exeggutor,Grass,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/exeggutor.png,,
139,103.001,exeggutor-alola,Grass,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/exeggutor-alola.png,,
140,104.0,cubone,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cubone.png,,
141,105.0,marowak,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/marowak.png,,
142,105.001,marowak-alola,Fire,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/marowak-alola.png,,
143,106.0,hitmonlee,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hitmonlee.png,,
144,107.0,hitmonchan,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hitmonchan.png,,
145,108.0,lickitung,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lickitung.png,,
146,109.0,koffing,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/koffing.png,,
147,110.0,weezing,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/weezing.png,,
148,110.001,weezing-galar,Poison,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/weezing-galar.png,,
149,111.0,rhyhorn,Ground,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rhyhorn.png,,
150,112.0,rhydon,Ground,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rhydon.png,,
151,113.0,chansey,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chansey.png,,
152,114.0,tangela,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tangela.png,,
153,115.0,kangaskhan,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kangaskhan.png,,
154,115.001,kangaskhan-mega,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kangaskhan-mega.png,,
155,116.0,horsea,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/horsea.png,,
156,117.0,seadra,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/seadra.png,,
157,118.0,goldeen,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/goldeen.png,,
158,119.0,seaking,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/seaking.png,,
159,120.0,staryu,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/staryu.png,,
160,121.0,starmie,Water,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/starmie.png,,
161,122.0,mr-mime,Psychic,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mr-mime.png,,
162,122.001,mr-mime-galar,Ice,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mr-mime-galar.png,,
163,123.0,scyther,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/scyther.png,,
164,124.0,jynx,Ice,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/jynx.png,,
165,125.0,electabuzz,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/electabuzz.png,,
166,126.0,magmar,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magmar.png,,
167,127.0,pinsir,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pinsir.png,,
168,127.001,pinsir-mega,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pinsir-mega.png,,
169,128.0,tauros,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tauros.png,,
170,128.001,tauros-paldea,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tauros-paldea.png,,
171,128.002,tauros-paldea-fire,Fighting,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tauros-paldea-fire.png,,
172,128.003,tauros-paldea-water,Fighting,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tauros-paldea-water.png,,
173,129.0,magikarp,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magikarp.png,,
174,130.0,gyarados,Water,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gyarados.png,,
175,130.001,gyarados-mega,Water,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gyarados-mega.png,,
176,131.0,lapras,Water,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lapras.png,,
177,132.0,ditto,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ditto.png,,
178,133.0,eevee,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eevee.png,,
179,133.001,eevee-starter,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eevee-starter.png,,
180,134.0,vaporeon,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vaporeon.png,,
181,135.0,jolteon,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/jolteon.png,,
182,136.0,flareon,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/flareon.png,,
183,137.0,porygon,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/porygon.png,,
184,138.0,omanyte,Rock,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/omanyte.png,,
185,139.0,omastar,Rock,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/omastar.png,,
186,140.0,kabuto,Rock,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kabuto.png,,
187,141.0,kabutops,Rock,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kabutops.png,,
188,142.0,aerodactyl,Rock,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/aerodactyl.png,,
189,142.001,aerodactyl-mega,Rock,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/aerodactyl-mega.png,,
190,143.0,snorlax,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/snorlax.png,,
191,144.0,articuno,Ice,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/articuno.png,,
192,144.001,articuno-galar,Psychic,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/articuno-galar.png,,
193,145.0,zapdos,Electric,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zapdos.png,,
194,145.001,zapdos-galar,Fighting,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zapdos-galar.png,,
195,146.0,moltres,Fire,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/moltres.png,,
196,146.001,moltres-galar,Dark,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/moltres-galar.png,,
197,147.0,dratini,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dratini.png,,
198,148.0,dragonair,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dragonair.png,,
199,149.0,dragonite,Dragon,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dragonite.png,,
200,150.0,mewtwo,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mewtwo.png,,
201,150.001,mewtwo-mega-x,Psychic,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mewtwo-mega-x.png,,
202,150.002,mewtwo-mega-y,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mewtwo-mega-y.png,,
203,151.0,mew,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mew.png,,
204,152.0,chikorita,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chikorita.png,,
205,153.0,bayleef,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bayleef.png,,
206,154.0,meganium,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/meganium.png,,
207,155.0,cyndaquil,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cyndaquil.png,,
208,156.0,quilava,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/quilava.png,,
209,157.0,typhlosion,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/typhlosion.png,,
210,157.001,typhlosion-hisui,Fire,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/typhlosion-hisui.png,,
211,158.0,totodile,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/totodile.png,,
212,159.0,croconaw,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/croconaw.png,,
213,160.0,feraligatr,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/feraligatr.png,,
214,161.0,sentret,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sentret.png,,
215,162.0,furret,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/furret.png,,
216,163.0,hoothoot,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hoothoot.png,,
217,164.0,noctowl,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/noctowl.png,,
218,165.0,ledyba,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ledyba.png,,
219,166.0,ledian,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ledian.png,,
220,167.0,spinarak,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/spinarak.png,,
221,168.0,ariados,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ariados.png,,
222,169.0,crobat,Poison,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/crobat.png,,
223,170.0,chinchou,Water,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chinchou.png,,
224,171.0,lanturn,Water,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lanturn.png,,
225,172.0,pichu,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pichu.png,,
226,172.001,pichu-spiky-eared,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pichu-spiky-eared.png,,
227,173.0,cleffa,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cleffa.png,,
